[2025-09-10 01:02:23] Agent starting... ServerBase=https://pc-admin-server.onrender.com
[2025-09-10 01:30:14] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":37492,"Time":"2025-09-10T01:30:14.7961274\u002B08:00"}
[2025-09-10 01:30:14] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-09T18:25:27.4421030+00:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"0098"},"command":null}
[2025-09-10 01:30:15] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-09T18:25:27.4421030+00:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"0098"},"command":null}
[2025-09-10 01:30:15] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":37493,"Time":"2025-09-10T01:30:15.8595951\u002B08:00"}
[2025-09-10 01:30:16] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":37493,"Time":"2025-09-10T01:30:16.0471001\u002B08:00"}
[2025-09-10 01:30:16] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-09T18:25:27.4421030+00:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"0098"},"command":null}
[2025-09-10 01:30:16] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-09T18:25:27.4421030+00:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"0098"},"command":null}
[2025-09-10 01:30:17] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":37494,"Time":"2025-09-10T01:30:17.0940946\u002B08:00"}
[2025-09-10 01:30:17] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":37494,"Time":"2025-09-10T01:30:17.2943599\u002B08:00"}
[2025-09-10 01:30:17] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-09T18:25:27.4421030+00:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"0098"},"command":null}
[2025-09-10 01:30:17] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-09T18:25:27.4421030+00:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"0098"},"command":null}
[2025-09-10 01:30:18] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":37495,"Time":"2025-09-10T01:30:18.3496755\u002B08:00"}
[2025-09-10 01:30:18] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":37496,"Time":"2025-09-10T01:30:18.5240313\u002B08:00"}
[2025-09-10 01:30:18] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-09T18:25:27.4421030+00:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"0098"},"command":null}
[2025-09-10 01:30:18] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-09T18:25:27.4421030+00:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"0098"},"command":null}
[2025-09-10 01:30:19] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":37497,"Time":"2025-09-10T01:30:19.5807331\u002B08:00"}
[2025-09-10 01:30:19] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":37497,"Time":"2025-09-10T01:30:19.7510030\u002B08:00"}
[2025-09-10 01:30:19] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-09T18:25:27.4421030+00:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"0098"},"command":null}
[2025-09-10 01:30:20] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-09T18:25:27.4421030+00:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"0098"},"command":null}
[2025-09-10 01:30:20] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":37498,"Time":"2025-09-10T01:30:20.8120462\u002B08:00"}
[2025-09-10 01:30:21] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-09T18:25:27.4421030+00:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"0098"},"command":null}
[2025-09-10 01:30:21] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":37498,"Time":"2025-09-10T01:30:21.2211090\u002B08:00"}
[2025-09-10 01:30:21] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-09T18:25:27.4421030+00:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"0098"},"command":null}
[2025-09-10 01:30:22] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":37499,"Time":"2025-09-10T01:30:22.0930092\u002B08:00"}
[2025-09-10 01:30:22] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-09T18:25:27.4421030+00:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"0098"},"command":null}
[2025-09-10 01:30:22] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":37500,"Time":"2025-09-10T01:30:22.4500215\u002B08:00"}
[2025-09-10 01:30:22] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-09T18:25:27.4421030+00:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"0098"},"command":null}
[2025-09-10 01:30:23] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":37500,"Time":"2025-09-10T01:30:23.3468805\u002B08:00"}
[2025-09-10 01:30:23] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-09T18:25:27.4421030+00:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"0098"},"command":null}
[2025-09-10 01:30:23] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":37501,"Time":"2025-09-10T01:30:23.6999311\u002B08:00"}
[2025-09-10 01:30:23] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-09T18:25:27.4421030+00:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"0098"},"command":null}
[2025-09-10 01:30:24] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":37502,"Time":"2025-09-10T01:30:24.7959067\u002B08:00"}
[2025-09-10 01:30:25] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-09T18:25:27.4421030+00:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"0098"},"command":null}
[2025-09-10 01:30:25] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":37502,"Time":"2025-09-10T01:30:25.2159813\u002B08:00"}
[2025-09-10 01:30:25] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-09T18:25:27.4421030+00:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"0098"},"command":null}
[2025-09-10 01:30:26] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":37503,"Time":"2025-09-10T01:30:26.0774602\u002B08:00"}
[2025-09-10 01:30:26] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-09T18:25:27.4421030+00:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"0098"},"command":null}
[2025-09-10 01:30:26] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":37504,"Time":"2025-09-10T01:30:26.4851217\u002B08:00"}
[2025-09-10 01:30:26] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-09T18:25:27.4421030+00:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"0098"},"command":null}
[2025-09-10 01:30:27] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":37504,"Time":"2025-09-10T01:30:27.3210702\u002B08:00"}
[2025-09-10 01:30:27] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-09T18:25:27.4421030+00:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"0098"},"command":null}
[2025-09-10 01:30:27] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":37505,"Time":"2025-09-10T01:30:27.7100792\u002B08:00"}
[2025-09-10 01:30:27] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-09T18:25:27.4421030+00:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"0098"},"command":null}
[2025-09-10 01:30:28] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":37506,"Time":"2025-09-10T01:30:28.5508738\u002B08:00"}
[2025-09-10 01:30:28] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-09T18:25:27.4421030+00:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"0098"},"command":null}
[2025-09-10 01:30:28] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":37506,"Time":"2025-09-10T01:30:28.9686189\u002B08:00"}
[2025-09-10 01:30:29] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":37507,"Time":"2025-09-10T01:30:29.7774338\u002B08:00"}
[2025-09-10 01:30:30] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-09T18:25:27.4421030+00:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"0098"},"command":null}
[2025-09-10 01:30:56] Agent starting... ServerBase=https://pc-admin-server.onrender.com
[2025-09-10 01:30:56] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":37534,"Time":"2025-09-10T01:30:56.6481125\u002B08:00"}
[2025-09-10 01:30:57] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-09T18:25:27.4421030+00:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"0098"},"command":null}
[2025-09-10 01:30:58] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":37535,"Time":"2025-09-10T01:30:58.0902399\u002B08:00"}
[2025-09-10 01:30:58] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-09T18:25:27.4421030+00:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"0098"},"command":null}
[2025-09-10 01:30:59] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":37536,"Time":"2025-09-10T01:30:59.3439307\u002B08:00"}
[2025-09-10 01:30:59] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-09T18:25:27.4421030+00:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"0098"},"command":null}
[2025-09-10 01:31:00] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":37538,"Time":"2025-09-10T01:31:00.9619390\u002B08:00"}
[2025-09-10 01:31:01] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-09T18:25:27.4421030+00:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"0098"},"command":null}
[2025-09-10 01:31:02] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":37539,"Time":"2025-09-10T01:31:02.2429338\u002B08:00"}
[2025-09-10 01:31:02] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-09T18:25:27.4421030+00:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"0098"},"command":null}
[2025-09-10 01:31:03] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":37541,"Time":"2025-09-10T01:31:03.4910821\u002B08:00"}
[2025-09-10 01:31:03] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-09T18:25:27.4421030+00:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"0098"},"command":null}
[2025-09-10 01:31:04] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":37542,"Time":"2025-09-10T01:31:04.7634731\u002B08:00"}
[2025-09-10 01:31:04] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-09T18:25:27.4421030+00:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"0098"},"command":null}
[2025-09-10 01:31:05] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":37543,"Time":"2025-09-10T01:31:05.9923567\u002B08:00"}
[2025-09-10 01:31:06] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-09T18:25:27.4421030+00:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"0098"},"command":null}
[2025-09-10 01:31:07] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":37544,"Time":"2025-09-10T01:31:07.2250151\u002B08:00"}
[2025-09-10 01:31:07] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-09T18:25:27.4421030+00:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"0098"},"command":null}
[2025-09-10 01:31:08] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":37546,"Time":"2025-09-10T01:31:08.5010524\u002B08:00"}
[2025-09-10 01:31:08] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-09T18:25:27.4421030+00:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"0098"},"command":null}
[2025-09-10 01:31:09] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":37547,"Time":"2025-09-10T01:31:09.7943749\u002B08:00"}
[2025-09-10 01:31:10] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-09T18:25:27.4421030+00:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"0098"},"command":null}
[2025-09-10 01:31:11] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":37548,"Time":"2025-09-10T01:31:11.0590944\u002B08:00"}
[2025-09-10 01:31:11] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-09T17:31:12.2130049+00:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"0098"},"command":null}
[2025-09-10 01:31:12] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":37549,"Time":"2025-09-10T01:31:12.3041837\u002B08:00"}
[2025-09-10 01:31:12] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-09T17:31:12.2130049+00:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"0098"},"command":null}
[2025-09-10 01:31:12] [Policy] SHOW lock screen
[2025-09-10 01:31:13] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":37551,"Time":"2025-09-10T01:31:13.5362070\u002B08:00"}
[2025-09-10 01:31:13] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-09T17:31:12.2130049+00:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"0098"},"command":null}
[2025-09-10 01:31:14] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":37552,"Time":"2025-09-10T01:31:14.8020625\u002B08:00"}
[2025-09-10 01:31:15] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-09T17:31:12.2130049+00:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"0098"},"command":null}
[2025-09-10 01:31:16] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":37553,"Time":"2025-09-10T01:31:16.0851433\u002B08:00"}
[2025-09-10 01:31:16] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-09T17:31:12.2130049+00:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"0098"},"command":null}
[2025-09-10 01:31:17] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":37554,"Time":"2025-09-10T01:31:17.3788739\u002B08:00"}
[2025-09-10 01:31:17] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-09T17:31:12.2130049+00:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"0098"},"command":null}
[2025-09-10 01:31:18] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":37556,"Time":"2025-09-10T01:31:18.6120993\u002B08:00"}
[2025-09-10 01:31:18] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-09T17:31:12.2130049+00:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"0098"},"command":null}
[2025-09-10 01:31:19] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":37557,"Time":"2025-09-10T01:31:19.8574364\u002B08:00"}
[2025-09-10 01:31:20] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-09T17:31:12.2130049+00:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"0098"},"command":null}
[2025-09-10 01:31:21] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":37558,"Time":"2025-09-10T01:31:21.0981438\u002B08:00"}
[2025-09-10 01:31:21] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-09T17:31:12.2130049+00:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"0098"},"command":null}
[2025-09-10 01:31:22] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":37559,"Time":"2025-09-10T01:31:22.3567490\u002B08:00"}
[2025-09-10 01:31:22] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-09T17:31:12.2130049+00:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"0098"},"command":null}
[2025-09-10 01:31:23] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":37561,"Time":"2025-09-10T01:31:23.5857645\u002B08:00"}
[2025-09-10 01:31:23] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-09T17:31:12.2130049+00:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"0098"},"command":null}
[2025-09-10 01:31:24] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":37562,"Time":"2025-09-10T01:31:24.8648018\u002B08:00"}
[2025-09-10 01:31:25] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-09T17:31:12.2130049+00:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"0098"},"command":null}
[2025-09-10 01:31:26] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":37563,"Time":"2025-09-10T01:31:26.1101769\u002B08:00"}
[2025-09-10 01:31:26] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-09T17:31:12.2130049+00:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"0098"},"command":null}
[2025-09-10 01:31:27] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":37564,"Time":"2025-09-10T01:31:27.3560758\u002B08:00"}
[2025-09-10 01:31:27] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-09T17:31:12.2130049+00:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"0098"},"command":null}
[2025-09-10 01:31:28] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":37566,"Time":"2025-09-10T01:31:28.6061119\u002B08:00"}
[2025-09-10 01:31:28] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-09T17:31:12.2130049+00:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"0098"},"command":null}
[2025-09-10 01:31:29] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":37567,"Time":"2025-09-10T01:31:29.8370987\u002B08:00"}
[2025-09-10 01:31:30] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-09T17:31:12.2130049+00:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"0098"},"command":null}
[2025-09-10 01:31:31] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":37568,"Time":"2025-09-10T01:31:31.0670513\u002B08:00"}
[2025-09-10 01:31:31] [Server] 200 {"message":"Status stored","policy":{"allowedUntil":"2025-09-09T17:31:12.2130049+00:00","requireLock":false,"manualUnlockGraceMinutes":60,"unlockPassword":"0098"},"command":null}
[2025-09-10 01:31:32] [Status] {"Machine":"DESKTOP-UH52STM","OS":"Microsoft Windows 10.0.19045","UptimeSec":37569,"Time":"2025-09-10T01:31:32.3049495\u002B08:00"}
